27260	2.96667	-78.1833	Emergido
27269	2.96667	-78.1833	Emergido
27271	2.96667	-78.1833	Emergido
27273	2.96667	-78.1833	Emergido
27275	2.96667	-78.1833	Emergido
27277	2.96667	-78.1833	Emergido
27279	2.96667	-78.1833	Emergido
27281	2.96667	-78.1833	Emergido
27307	2.96667	-78.1833	Emergido
27309	2.96667	-78.1833	Emergido
27313	2.96667	-78.1833	Emergido
27317	2.96667	-78.1833	Emergido
27321	2.96667	-78.1833	Emergido
27323	2.96667	-78.1833	Emergido
27325	2.96667	-78.1833	Emergido
27327	2.96667	-78.1833	Emergido
27329	2.96667	-78.1833	Emergido
27331	2.96667	-78.1833	Emergido
27333	2.96667	-78.1833	Emergido
27335	2.96667	-78.1833	Emergido
27340	2.96667	-78.1833	Emergido
27343	2.96667	-78.1833	Emergido
27348	2.96667	-78.1833	Emergido
27351	2.96667	-78.1833	Emergido
27355	2.96667	-78.1833	Emergido
27361	2.96667	-78.1833	Emergido
27365	2.96667	-78.1833	Emergido
27368	2.96667	-78.1833	Emergido
27371	2.96667	-78.1833	Emergido
27373	2.96667	-78.1833	Emergido
27375	2.96667	-78.1833	Emergido
27384	2.96667	-78.1833	Emergido
27386	2.96667	-78.1833	Emergido
27388	2.96667	-78.1833	Emergido
27390	2.96667	-78.1833	Emergido
27394	2.96667	-78.1833	Emergido
27396	2.96667	-78.1833	Emergido
27399	2.96667	-78.1833	Emergido
27400	2.96667	-78.1833	Emergido
27404	2.96667	-78.1833	Emergido
27412	2.96667	-78.1833	Emergido
27416	2.96667	-78.1833	Emergido
27420	2.96667	-78.1833	Emergido
27424	2.96667	-78.1833	Emergido
27428	2.96667	-78.1833	Emergido
27436	2.96667	-78.1833	Emergido
27440	2.96667	-78.1833	Emergido
27445	2.96667	-78.1833	Emergido
27471	2.96667	-78.1833	Emergido
27473	2.96667	-78.1833	Emergido
27476	2.96667	-78.1833	Emergido
27479	2.96667	-78.1833	Emergido
27481	2.96667	-78.1833	Emergido
27485	2.96667	-78.1833	Emergido
27487	2.96667	-78.1833	Emergido
27489	2.96667	-78.1833	Emergido
27491	2.96667	-78.1833	Emergido
27494	2.96667	-78.1833	Emergido
27498	2.96667	-78.1833	Emergido
27504	2.96667	-78.1833	Emergido
27507	2.96667	-78.1833	Emergido
27509	2.96667	-78.1833	Emergido
27511	2.96667	-78.1833	Emergido
27513	2.96667	-78.1833	Emergido
27517	2.96667	-78.1833	Emergido
27521	2.96667	-78.1833	Emergido
27525	2.96667	-78.1833	Emergido
27529	2.96667	-78.1833	Emergido
27690	2.96667	-78.1833	Emergido
27758	2.96667	-78.1833	Emergido
27760	2.96667	-78.1833	Emergido
27765	2.96667	-78.1833	Emergido
27766	2.96667	-78.1833	Emergido
27768	2.96667	-78.1833	Emergido
27770	2.96667	-78.1833	Emergido
27772	2.96667	-78.1833	Emergido
28651	2.96667	-78.1833	Emergido
28820	2.96667	-78.1833	Emergido
28826	2.96667	-78.1833	Emergido
34494	2.96667	-78.1833	Emergido
34534	2.96694	-78.1836	Emergido
34866	6.0025	-77.3486	Oceano Pacifico
34891	2.96694	-78.1836	Emergido
34893	2.96694	-78.1836	Emergido
34997	3.85194	-81.5944	Oceano Pacifico
35000	3.85194	-81.5944	Oceano Pacifico
35005	3.85194	-81.5944	Oceano Pacifico
35007	3.85194	-81.5944	Oceano Pacifico
35009	3.85194	-81.5944	Oceano Pacifico
35012	3.85194	-81.5944	Oceano Pacifico
35025	3.85194	-81.5944	Oceano Pacifico
35027	3.85194	-81.5944	Oceano Pacifico
35029	3.85194	-81.5944	Oceano Pacifico
35032	3.85194	-81.5944	Oceano Pacifico
35033	3.85194	-81.5944	Oceano Pacifico
35036	3.85194	-81.5944	Oceano Pacifico
35037	3.85194	-81.5944	Oceano Pacifico
35040	3.85194	-81.5944	Oceano Pacifico
35041	3.85194	-81.5944	Oceano Pacifico
29655	2.96667	-78.1833	Emergido
29664	2.96667	-78.1833	Emergido
29668	2.96667	-78.1833	Emergido
29670	2.96667	-78.1833	Emergido
29673	2.96667	-78.1833	Emergido
29678	2.96667	-78.1833	Emergido
29682	2.96667	-78.1833	Emergido
29686	2.96667	-78.1833	Emergido
29690	2.96667	-78.1833	Emergido
29694	2.96667	-78.1833	Emergido
29698	2.96667	-78.1833	Emergido
29702	2.96667	-78.1833	Emergido
29711	2.96667	-78.1833	Emergido
29714	2.96667	-78.1833	Emergido
29718	2.96667	-78.1833	Emergido
29721	2.96667	-78.1833	Emergido
29724	2.96667	-78.1833	Emergido
29726	2.96667	-78.1833	Emergido
29730	2.96667	-78.1833	Emergido
29734	2.96667	-78.1833	Emergido
29738	2.96667	-78.1833	Emergido
29741	2.96667	-78.1833	Emergido
29744	2.96667	-78.1833	Emergido
29745	2.96667	-78.1833	Emergido
29762	2.96667	-78.1833	Emergido
29766	2.96667	-78.1833	Emergido
29831	2.96667	-78.1833	Emergido
29833	2.96667	-78.1833	Emergido
29836	2.96667	-78.1833	Emergido
29838	2.96667	-78.1833	Emergido
29841	2.96667	-78.1833	Emergido
29845	2.96667	-78.1833	Emergido
29848	2.96667	-78.1833	Emergido
29852	2.96667	-78.1833	Emergido
29856	2.96667	-78.1833	Emergido
29860	2.96667	-78.1833	Emergido
29862	2.96667	-78.1833	Emergido
29864	2.96667	-78.1833	Emergido
29867	2.96667	-78.1833	Emergido
29872	2.96667	-78.1833	Emergido
29878	2.96667	-78.1833	Emergido
29883	2.96667	-78.1833	Emergido
29887	2.96667	-78.1833	Emergido
29889	2.96667	-78.1833	Emergido
29892	2.96667	-78.1833	Emergido
29895	2.96667	-78.1833	Emergido
29905	2.96667	-78.1833	Emergido
29907	2.96667	-78.1833	Emergido
29909	2.96667	-78.1833	Emergido
29913	2.96667	-78.1833	Emergido
29917	2.96667	-78.1833	Emergido
29922	2.96667	-78.1833	Emergido
29926	2.96667	-78.1833	Emergido
29930	2.96667	-78.1833	Emergido
29933	2.96667	-78.1833	Emergido
29935	2.96667	-78.1833	Emergido
29938	2.96667	-78.1833	Emergido
29942	2.96667	-78.1833	Emergido
29946	2.96667	-78.1833	Emergido
29951	2.96667	-78.1833	Emergido
29956	2.96667	-78.1833	Emergido
29960	2.96667	-78.1833	Emergido
29964	2.96667	-78.1833	Emergido
29969	2.96667	-78.1833	Emergido
29972	2.96667	-78.1833	Emergido
29980	2.96667	-78.1833	Emergido
29997	2.96667	-78.1833	Emergido
30002	2.96667	-78.1833	Emergido
30016	2.96667	-78.1833	Emergido
30018	2.96667	-78.1833	Emergido
30020	2.96667	-78.1833	Emergido
30128	2.96667	-78.1667	Oceano Pacifico
30178	2.96667	-78.1833	Emergido
30182	2.96667	-78.1833	Emergido
31601	2.96667	-78.1833	Emergido
31734	2.96667	-78.1833	Emergido
31736	2.96667	-78.1833	Emergido
31738	2.96667	-78.1833	Emergido
31748	2.96667	-78.1833	Emergido
31749	2.96667	-78.1833	Emergido
31752	2.96667	-78.1833	Emergido
31756	2.96667	-78.1833	Emergido
31760	2.96667	-78.1833	Emergido
31799	2.96667	-78.1833	Emergido
31853	2.96667	-78.1667	Oceano Pacifico
31906	2.96667	-78.1667	Oceano Pacifico
31943	2.96667	-78.1667	Oceano Pacifico
31955	2.96667	-78.1667	Oceano Pacifico
31997	2.96667	-78.1667	Oceano Pacifico
33987	2.96667	-78.1667	Oceano Pacifico
34000	2.96667	-78.1667	Oceano Pacifico
34013	2.96667	-78.1667	Oceano Pacifico
34539	2.96667	-78.1833	Emergido
34543	2.96667	-78.1833	Emergido
34546	2.96667	-78.1833	Emergido
34577	2.96667	-78.1833	Emergido
34581	2.96667	-78.1833	Emergido
34586	2.96667	-78.1833	Emergido
34589	2.96667	-78.1833	Emergido
34593	2.96667	-78.1833	Emergido
34600	2.96667	-78.1833	Emergido
38102	2.96667	-78.1833	Emergido
24845	8.5988	-77.1224	Mar Caribe
38290	11.55	-74.0333	Mar Caribe
25258	9.58955	-75.9287	Mar Caribe
28018	8.5988	-77.1224	Mar Caribe
40129	2.96667	-78.1833	Emergido
40130	2.96667	-78.1833	Emergido
40131	2.96667	-78.1833	Emergido
40132	2.96667	-78.1833	Emergido
40133	2.96667	-78.1833	Emergido
40135	2.96667	-78.1833	Emergido
40137	2.96667	-78.1833	Emergido
40140	2.96667	-78.1833	Emergido
40143	2.96667	-78.1833	Emergido
40146	2.96667	-78.1833	Emergido
40149	2.96667	-78.1833	Emergido
40151	2.96667	-78.1833	Emergido
40152	2.96667	-78.1833	Emergido
40153	2.96667	-78.1833	Emergido
40154	2.96667	-78.1833	Emergido
40155	2.96667	-78.1833	Emergido
40156	2.96667	-78.1833	Emergido
40157	2.96667	-78.1833	Emergido
40159	2.96667	-78.1833	Emergido
40160	2.96667	-78.1833	Emergido
40162	2.96667	-78.1833	Emergido
40164	2.96667	-78.1833	Emergido
40165	2.96667	-78.1833	Emergido
40167	2.96667	-78.1833	Emergido
40168	2.96667	-78.1833	Emergido
40169	2.96667	-78.1833	Emergido
40170	2.96667	-78.1833	Emergido
40171	2.96667	-78.1833	Emergido
40172	2.96667	-78.1833	Emergido
40173	2.96667	-78.1833	Emergido
40174	2.96667	-78.1833	Emergido
40177	2.96667	-78.1833	Emergido
40179	2.96667	-78.1833	Emergido
40180	2.96667	-78.1833	Emergido
40181	2.96667	-78.1833	Emergido
40183	2.96667	-78.1833	Emergido
40185	2.96667	-78.1833	Emergido
40187	2.96667	-78.1833	Emergido
40195	2.96667	-78.1833	Emergido
40197	2.96667	-78.1833	Emergido
40199	2.96667	-78.1833	Emergido
40201	2.96667	-78.1833	Emergido
40203	2.96667	-78.1833	Emergido
40205	2.96667	-78.1833	Emergido
40207	2.96667	-78.1833	Emergido
40209	2.96667	-78.1833	Emergido
40210	2.96667	-78.1833	Emergido
40218	2.96667	-78.1833	Emergido
40220	2.96667	-78.1833	Emergido
40222	2.96667	-78.1833	Emergido
40224	2.96667	-78.1833	Emergido
40226	2.96667	-78.1833	Emergido
40228	2.96667	-78.1833	Emergido
40230	2.96667	-78.1833	Emergido
40232	2.96667	-78.1833	Emergido
40233	2.96667	-78.1833	Emergido
40234	2.96667	-78.1833	Emergido
40235	2.96667	-78.1833	Emergido
40243	2.96667	-78.1833	Emergido
40245	2.96667	-78.1833	Emergido
40247	2.96667	-78.1833	Emergido
40249	2.96667	-78.1833	Emergido
40251	2.96667	-78.1833	Emergido
40253	2.96667	-78.1833	Emergido
40257	2.96667	-78.1833	Emergido
40258	2.96667	-78.1833	Emergido
40260	2.96667	-78.1833	Emergido
40262	2.96667	-78.1833	Emergido
40264	2.96667	-78.1833	Emergido
40268	2.96667	-78.1833	Emergido
40269	2.96667	-78.1833	Emergido
40270	2.96667	-78.1833	Emergido
40271	2.96667	-78.1833	Emergido
40272	2.96667	-78.1833	Emergido
40273	2.96667	-78.1833	Emergido
40464	2.96667	-78.1833	Emergido
40465	2.96667	-78.1833	Emergido
40466	2.96667	-78.1833	Emergido
40467	2.96667	-78.1833	Emergido
40468	2.96667	-78.1833	Emergido
40469	2.96667	-78.1833	Emergido
40470	2.96667	-78.1833	Emergido
40477	2.96667	-78.1833	Emergido
40479	2.96667	-78.1833	Emergido
40481	2.96667	-78.1833	Emergido
40483	2.96667	-78.1833	Emergido
40485	2.96667	-78.1833	Emergido
40487	2.96667	-78.1833	Emergido
40489	2.96667	-78.1833	Emergido
40491	2.96667	-78.1833	Emergido
40493	2.96667	-78.1833	Emergido
40494	2.96667	-78.1833	Emergido
40496	2.96667	-78.1833	Emergido
40497	2.96667	-78.1833	Emergido
40498	2.96667	-78.1833	Emergido
40500	2.96667	-78.1833	Emergido
40501	2.96667	-78.1833	Emergido
40503	2.96667	-78.1833	Emergido
40505	2.96667	-78.1833	Emergido
40528	2.96667	-78.1833	Emergido
40529	2.96667	-78.1833	Emergido
40530	2.96667	-78.1833	Emergido
40531	2.96667	-78.1833	Emergido
40532	2.96667	-78.1833	Emergido
40535	2.96667	-78.1833	Emergido
40538	2.96667	-78.1833	Emergido
40541	2.96667	-78.1833	Emergido
40544	2.96667	-78.1833	Emergido
40552	2.96667	-78.1833	Emergido
40554	2.96667	-78.1833	Emergido
40556	2.96667	-78.1833	Emergido
40558	2.96667	-78.1833	Emergido
40559	2.96667	-78.1833	Emergido
40561	2.96667	-78.1833	Emergido
40563	2.96667	-78.1833	Emergido
40565	2.96667	-78.1833	Emergido
40566	2.96667	-78.1833	Emergido
40568	2.96667	-78.1833	Emergido
40570	2.96667	-78.1833	Emergido
40572	2.96667	-78.1833	Emergido
40573	2.96667	-78.1833	Emergido
40575	2.96667	-78.1833	Emergido
40576	2.96667	-78.1833	Emergido
40578	2.96667	-78.1833	Emergido
40580	2.96667	-78.1833	Emergido
40582	2.96667	-78.1833	Emergido
40584	2.96667	-78.1833	Emergido
40586	2.96667	-78.1833	Emergido
40587	2.96667	-78.1833	Emergido
40589	2.96667	-78.1833	Emergido
40590	2.96667	-78.1833	Emergido
40592	2.96667	-78.1833	Emergido
40593	2.96667	-78.1833	Emergido
40595	2.96667	-78.1833	Emergido
40596	2.96667	-78.1833	Emergido
40598	2.96667	-78.1833	Emergido
40600	2.96667	-78.1833	Emergido
40603	2.96667	-78.1833	Emergido
40604	2.96667	-78.1833	Emergido
40605	2.96667	-78.1833	Emergido
40607	2.96667	-78.1833	Emergido
40609	2.96667	-78.1833	Emergido
40611	2.96667	-78.1833	Emergido
40613	2.96667	-78.1833	Emergido
40614	2.96667	-78.1833	Emergido
40616	2.96667	-78.1833	Emergido
40617	2.96667	-78.1833	Emergido
40619	2.96667	-78.1833	Emergido
40622	2.96667	-78.1833	Emergido
40623	2.96667	-78.1833	Emergido
40624	2.96667	-78.1833	Emergido
40625	2.96667	-78.1833	Emergido
40626	2.96667	-78.1833	Emergido
40627	2.96667	-78.1833	Emergido
40628	2.96667	-78.1833	Emergido
40629	2.96667	-78.1833	Emergido
40631	2.96667	-78.1833	Emergido
40632	2.96667	-78.1833	Emergido
40633	2.96667	-78.1833	Emergido
40640	2.96667	-78.1833	Emergido
40642	2.96667	-78.1833	Emergido
40643	2.96667	-78.1833	Emergido
40644	2.96667	-78.1833	Emergido
40645	2.96667	-78.1833	Emergido
40646	2.96667	-78.1833	Emergido
40647	2.96667	-78.1833	Emergido
40648	2.96667	-78.1833	Emergido
40650	2.96667	-78.1833	Emergido
40652	2.96667	-78.1833	Emergido
40655	2.96667	-78.1833	Emergido
40657	2.96667	-78.1833	Emergido
40658	2.96667	-78.1833	Emergido
40659	2.96667	-78.1833	Emergido
40660	2.96667	-78.1833	Emergido
40662	2.96667	-78.1833	Emergido
40664	2.96667	-78.1833	Emergido
40665	2.96667	-78.1833	Emergido
40666	2.96667	-78.1833	Emergido
40667	2.96667	-78.1833	Emergido
40669	2.96667	-78.1833	Emergido
40672	2.96667	-78.1833	Emergido
40674	2.96667	-78.1833	Emergido
40676	2.96667	-78.1833	Emergido
40678	2.96667	-78.1833	Emergido
40680	2.96667	-78.1833	Emergido
40683	2.96667	-78.1833	Emergido
40684	2.96667	-78.1833	Emergido
40685	2.96667	-78.1833	Emergido
40686	2.96667	-78.1833	Emergido
40687	2.96667	-78.1833	Emergido
40689	2.96667	-78.1833	Emergido
40692	2.96667	-78.1833	Emergido
40695	2.96667	-78.1833	Emergido
40696	2.96667	-78.1833	Emergido
40698	2.96667	-78.1833	Emergido
40699	2.96667	-78.1833	Emergido
40701	2.96667	-78.1833	Emergido
40702	2.96667	-78.1833	Emergido
40704	2.96667	-78.1833	Emergido
40705	2.96667	-78.1833	Emergido
40707	2.96667	-78.1833	Emergido
40708	2.96667	-78.1833	Emergido
40710	2.96667	-78.1833	Emergido
40711	2.96667	-78.1833	Emergido
40713	2.96667	-78.1833	Emergido
40714	2.96667	-78.1833	Emergido
40716	2.96667	-78.1833	Emergido
40718	2.96667	-78.1833	Emergido
40721	2.96667	-78.1833	Emergido
40723	2.96667	-78.1833	Emergido
40724	2.96667	-78.1833	Emergido
40726	2.96667	-78.1833	Emergido
40729	2.96667	-78.1833	Emergido
40731	2.96667	-78.1833	Emergido
40733	2.96667	-78.1833	Emergido
40735	2.96667	-78.1833	Emergido
40737	2.96667	-78.1833	Emergido
40739	2.96667	-78.1833	Emergido
40741	2.96667	-78.1833	Emergido
40743	2.96667	-78.1833	Emergido
40745	2.96667	-78.1833	Emergido
40747	2.96667	-78.1833	Emergido
40748	2.96667	-78.1833	Emergido
40750	2.96667	-78.1833	Emergido
40752	2.96667	-78.1833	Emergido
40754	2.96667	-78.1833	Emergido
40756	2.96667	-78.1833	Emergido
40757	2.96667	-78.1833	Emergido
40759	2.96667	-78.1833	Emergido
40760	2.96667	-78.1833	Emergido
30754	8.5988	-77.1224	Mar Caribe
40762	2.96667	-78.1833	Emergido
40764	2.96667	-78.1833	Emergido
40765	2.96667	-78.1833	Emergido
40767	2.96667	-78.1833	Emergido
40768	2.96667	-78.1833	Emergido
40770	2.96667	-78.1833	Emergido
40772	2.96667	-78.1833	Emergido
40773	2.96667	-78.1833	Emergido
40775	2.96667	-78.1833	Emergido
40777	2.96667	-78.1833	Emergido
40779	2.96667	-78.1833	Emergido
40780	2.96667	-78.1833	Emergido
40781	2.96667	-78.1833	Emergido
40782	2.96667	-78.1833	Emergido
40783	2.96667	-78.1833	Emergido
40784	2.96667	-78.1833	Emergido
40785	2.96667	-78.1833	Emergido
40786	2.96667	-78.1833	Emergido
40788	2.96667	-78.1833	Emergido
40790	2.96667	-78.1833	Emergido
40793	2.96667	-78.1833	Emergido
40795	2.96667	-78.1833	Emergido
40799	2.96667	-78.1833	Emergido
40802	2.96667	-78.1833	Emergido
